Country Name,Country Code,Continent,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Russian Federation,RUS,Asia,8027.789063,7857.85498,6862.414551,6419.536621,5734.421875,5613.280762,5517.858887,5699.947754,5465.056152,5914.326172,6825.391602,7361.36377,8037.474609,9254.537109,10226.7666,11822.34668,14912.23438,16648.24219,20163.60938,19389.94141,20490.12695,22789.54297,24273.51758,26019.72656,25688.22656,23994.01367,24012.40234,25777.9043,28628.5625,30963.85352,31490.80469,38938.49609,40957.76953,44103.54688
Rwanda,RWA,Africa,552.9657292,544.9547264,576.8876505,525.6814014,313.6234956,512.608638,498.3807486,505.5771163,539.1168868,563.7767736,617.074372,675.0193252,762.1915337,776.2150974,834.6454993,917.0864666,1005.444317,1081.970925,1193.468707,1242.611736,1315.221836,1412.480043,1453.125355,1511.150562,1677.023634,1780.292392,1864.556869,1963.392541,2118.064338,2325.314909,2270.903332,2709.45783,3065.14536,3361.105806
South Asia,SAS,,1262.561894,1302.786719,1378.907963,1440.171523,1525.134389,1629.41631,1735.694036,1794.454075,1876.609847,2008.42599,2096.655507,2195.83501,2269.319538,2436.091726,2644.604359,2887.790486,3154.062025,3420.944243,3548.875135,3767.453297,4038.527972,4268.338887,4619.130424,4816.841314,5002.676848,5226.859802,5567.563029,5888.164578,6403.39633,6790.113257,6684.8353,7610.501896,8588.827357,9387.855303
Saudi Arabia,SAU,Asia,32481.02092,37112.90777,38039.95405,37194.29782,37117.01682,36927.48489,37558.50581,37604.77277,38106.68321,36240.83955,38169.71121,37616.46603,36242.07514,40175.76761,43577.68382,46018.07621,46867.34255,47137.26926,49118.28444,46625.26358,48005.88271,53049.88,54476.84698,53452.54128,53704.79621,47405.66654,44695.46935,46419.02618,48892.70065,47149.17627,39824.63427,47754.43145,54251.6379,54991.72318
Sudan,SDN,Africa,1520.108765,1658.791504,1780.050049,1874.343262,1887.445435,1989.281372,2094.008789,2457.569824,2534.494629,2586.53418,2732.365234,2892.643311,3030.887695,3198.730957,3361.195557,3558.412109,3789.644287,3986.033447,4087.028809,3876.295654,3955.034668,4293.562012,3896.465332,3910.753418,4470.135742,4421.750977,4684.094238,4465.09375,4422.369141,4123.92334,3525.555664,3420.451904,3532.070313,3137.161865
Senegal,SEN,Africa,1550.125594,1598.862403,1611.131108,1626.468132,1616.920021,1697.597758,1721.568524,1763.100562,1845.27181,1943.426095,2016.679498,2100.391866,2083.566901,2189.040415,2294.196655,2406.184919,2472.999488,2543.941571,2618.981664,2636.140992,2684.878191,2702.261062,2780.69458,2792.245834,2890.940791,3043.742895,3160.652225,3302.047465,3453.916823,3728.234533,3833.543863,4258.786284,4612.688266,4833.032543
Singapore,SGP,Asia,23815.15973,25530.3667,27021.84088,30062.13917,33057.5377,35090.06875,36872.70359,39286.43216,37559.61216,39948.78013,43781.26915,43109.06419,45083.25299,48778.29833,54383.80623,58821.69346,64060.5686,68804.98321,67735.34808,66212.96256,75400.5558,80052.3915,82107.72709,83088.31854,84555.24461,87156.18738,89735.16606,95628.24099,103899.6789,105542.4136,101612.0903,131864.0923,141796.102,141500.2203
Solomon Islands,SLB,Oceania,1294.663395,1377.199923,1541.481872,1594.004216,1709.605346,1866.823786,1877.169776,1839.757506,1833.234498,1801.229944,1539.570054,1414.706761,1364.353128,1448.451254,1565.80174,1695.266359,1779.500382,1852.233195,1961.225029,1984.34138,2152.228377,2303.042989,2344.329449,2446.194359,2455.116248,2456.577702,2553.320147,2614.326482,2682.570736,2710.558952,2591.312312,2714.193196,2907.642816,3034.854752
Sierra Leone,SLE,Africa,764.5997861,799.2948751,673.8676512,700.2794613,698.1725472,654.3932933,674.4389028,637.2961193,649.3365879,641.8607321,683.4343277,617.6897701,749.971599,804.3222274,850.4692411,891.162558,937.1420452,1016.666515,1065.372869,1076.481777,1129.9597,1190.098461,1379.630021,1707.37517,1735.518815,1542.79201,1608.408489,1555.269602,1622.058754,1623.650984,1587.263503,1623.975624,1759.745883,1846.683857
El Salvador,SLV,Americas,2873.65941,2963.38795,3190.50516,3407.810394,3604.168235,3816.957539,3885.294558,4044.573021,4168.22658,4290.341441,4411.225859,4527.726126,4652.401392,4806.06911,4971.938734,5263.414686,5664.215422,5915.656957,6135.207953,6019.967573,6201.126962,6542.94498,6656.875002,7038.923207,7447.433763,7873.397416,8388.369047,8889.222788,9120.85803,9666.802079,9306.030302,10709.75958,11743.43733,12542.30901
San Marino,SMR,Europe,,,,,,,,44780.55424,47913.90182,52172.39642,53665.38798,56849.66116,56599.77782,58627.82439,61878.53461,64447.06825,67940.60432,73725.91884,73971.12019,65974.25385,62024.57258,56456.30009,51795.74785,50398.18857,51746.10374,51199.77349,51884.11651,52107.56311,55044.48387,58259.27524,56445.22682,65717.89155,,
Somalia,SOM,Africa,429.0533592,474.7191602,465.3750815,481.0064038,383.9344502,393.4323212,417.7207561,415.3837067,429.7947566,449.4975594,473.3399084,498.449654,525.116006,555.8372871,589.6708237,629.6243667,670.7820069,713.0520403,753.3036316,789.0297722,831.0663075,890.9057416,930.2747132,1090.071314,1289.900675,1527.734191,1647.457428,1735.091227,1635.764473,1690.241124,1562.087791,1461.968792,1554.603229,1611.284169
Serbia,SRB,Europe,,,,,,4826.180729,5227.572201,5716.96704,5997.062917,5528.733171,6019.864891,6483.954402,7364.746797,7646.169692,8487.697548,9181.604865,10209.04277,11238.62398,12631.77325,12533.36862,12795.50994,13746.12352,13933.14802,14628.27416,14658.53482,14927.35487,15857.44032,16609.45273,17716.72839,19688.25297,20065.44677,22574.23047,25057.41952,27401.78907
Sub-Saharan Africa (excluding high income),SSA,,1784.470092,1805.883406,1795.317933,1780.438126,1790.423291,1843.674297,1923.148781,1990.192485,2012.494252,2036.619035,2101.712179,2183.260909,2291.363314,2371.212541,2526.729442,2690.017698,2863.154899,3037.435273,3170.911172,3196.170083,3332.080618,3454.105935,3450.74108,3592.282924,3758.166458,3754.752605,3786.305458,3839.883242,3926.368433,4081.223854,4003.442313,4284.57735,4640.427665,4833.543546
South Sudan,SSD,Africa,,,,,,,,,,,,,,,,,,,2885.331964,2915.562564,2957.619687,2730.005127,1424.621989,1927.251416,1375.423645,1145.938328,,,,,,,,
Sub-Saharan Africa,SSF,,1785.435119,1806.890283,1796.416616,1781.634014,1791.57598,1844.821673,1924.41495,1991.623766,2013.940978,2038.07576,2103.231329,2184.728632,2292.818204,2372.554013,2528.014138,2691.438822,2864.72681,3039.161527,3172.551195,3197.725735,3333.676863,3455.877426,3452.528047,3594.061674,3760.141572,3756.759901,3788.592647,3842.301724,3928.8643,4083.848447,4005.755918,4286.735165,4642.991872,4836.230243
Small states,SST,,7030.765823,7270.405788,7470.393765,7823.469388,8133.502792,8587.014117,8949.485999,9309.444018,9629.636595,9897.353001,10466.84323,10911.45574,11377.20826,11896.71025,12585.73926,13316.49726,14411.07277,15509.29091,16102.51369,15741.4433,16200.22717,16936.31562,17518.39826,17833.73773,18203.09265,17881.14434,18484.88475,19748.12593,20621.68019,22123.10564,20775.16119,22995.38089,26204.10077,28262.77089
Sao Tome and Principe,STP,Africa,1537.359945,1572.619826,1586.664456,1609.677474,1648.274904,1685.392546,1711.953502,1730.154495,1765.962131,1809.602822,1834.237878,1899.392134,1946.049601,2094.212713,2171.051131,2328.423385,2549.256305,2647.841162,2798.437959,2841.342661,2853.295144,2908.025535,2687.776045,2936.477862,3221.405557,3158.373545,3304.245261,3418.70206,3919.457675,4629.300248,5116.158903,5703.248243,5994.002203,6063.645097
Suriname,SUR,Americas,6488.563474,6835.700638,6960.210782,6602.883369,6904.939727,6920.853759,6968.178594,7342.607378,7450.123995,7311.864499,7498.404788,7851.644321,8060.125342,8596.349432,9450.439859,10073.91933,10864.09102,11597.20428,12172.27529,12475.11885,13131.21334,14030.2129,15307.95876,16318.17811,16763.39164,16720.43007,14632.24542,17751.68134,18029.84868,19951.60881,17093.50965,18447.33994,20061.35383,21047.18256
Slovak Republic,SVK,Europe,8520.601267,7519.154294,7171.259934,7465.974373,8066.746523,8691.707157,9404.188276,10084.27649,10622.9386,10714.17713,11378.00998,12389.63934,13312.20331,14181.90343,15226.77002,16639.39412,18913.92565,21227.21026,23725.85776,23079.91504,25398.60969,26258.82863,26994.05775,28019.05884,29029.07823,30054.12184,29737.5708,30142.36745,31369.79883,33943.34988,35001.74825,37790.78744,41057.09222,44650.20283
Slovenia,SVN,Europe,13472.24106,12680.36522,12278.73758,12958.0435,13955.95044,13618.50466,14303.31738,15279.96224,16055.9509,17083.25172,18003.51986,18953.78586,20241.52568,21113.55613,22761.58358,23852.64304,25720.28081,27576.40097,29604.29147,27536.94789,27822.07468,28931.38332,29042.82027,29973.69935,30870.02367,31628.24718,33936.04406,36507.55304,38971.82412,42747.96211,42040.90906,46502.09789,51281.85751,54947.47014
Sweden,SWE,Europe,20411.16668,20717.90211,20822.0527,20754.40744,21874.64471,23090.7169,23925.73969,24801.24168,25887.65633,27471.55827,29622.03848,29936.44566,30926.5056,31816.62104,33859.57319,34244.46502,37729.92771,40914.43737,42158.2957,40278.27863,42216.61741,44608.58026,45432.43197,46312.39238,47184.66913,49103.13343,50430.25282,51947.95425,53521.63064,57229.77675,57690.32446,63375.04465,68088.19327,70206.61164
Eswatini,SWZ,Africa,3384.955451,3418.139755,3470.53072,3554.47292,3716.407104,3978.113717,4120.108433,4246.412394,4342.731953,4475.323346,4602.453369,4705.947659,4943.720735,5197.429905,5494.454546,5972.358545,6490.031863,6921.234365,7074.295716,7196.207957,7525.387057,7814.518442,8076.337181,8567.039897,8715.031268,8792.214728,8750.877727,8519.584386,8640.083598,9083.437861,9077.23198,10202.50961,10887.00387,11740.81528
Sint Maarten (Dutch part),SXM,Americas,,,,,,,,,,,,,,,,,,,,35658.73793,37446.09154,40719.20577,35913.24934,35434.00763,42344.54245,43032.62403,43990.5748,44918.15757,42485.53742,46565.48692,39535.8654,41365.80751,48403.63887,51527.10417
Seychelles,SYC,Africa,8954.94515,9387.464913,10242.98868,11019.56602,10691.77248,10808.81002,11930.79889,13457.57682,13674.54811,13852.8795,14637.95907,14614.83299,14569.62565,14141.723,14160.40717,15846.0514,17503.1965,19473.42068,18880.57486,18453.44107,18981.65865,21780.70756,22263.82216,22487.24977,24984.52692,25435.22899,28811.39703,30674.64873,32091.29887,34219.06137,31055.94421,29979.82727,30550.3248,32693.64026
Syrian Arab Republic,SYR,Asia,,,,,,,,,,,,,,,,,,,,,,,,,,,,3306.572146,3499.576005,3546.658875,3507.092391,2914.530559,,
Turks and Caicos Islands,TCA,Americas,,,,,,,,,,,,,,,,,,,,,,22996.43067,20643.90335,20944.40399,22502.6427,24056.90516,25624.36791,25895.77619,26799.39318,26805.80552,16514.38074,21253.08063,23848.62222,24819.55818
Chad,TCD,Africa,713.9798649,772.5723083,818.1328436,690.0381836,759.175708,750.9778541,747.8518743,776.7248568,811.9153757,789.8351715,773.7453025,854.4693976,909.5215471,1022.598424,1342.350478,1560.832899,1563.060709,1602.712207,1626.438313,1646.526,1828.939496,1804.062929,1743.380252,1584.978415,1697.79972,1852.303383,1702.25603,1626.980402,1691.461547,1846.974784,1623.25785,1764.348076,1881.991311,1969.303135
East Asia & Pacific (IDA & IBRD countries),TEA,,1476.195747,1617.898329,1798.001933,2003.762456,2226.009656,2457.944989,2688.748686,2883.003762,2904.656983,3083.421641,3350.667549,3613.533294,3914.61351,4293.915412,4753.479094,5319.758624,6005.026686,6837.530942,7483.555592,8027.141525,8837.194834,9688.159745,10535.57878,11180.56835,11749.2261,12133.42626,12727.70668,13485.90269,14585.51954,15659.9858,15967.77701,17900.93976,19808.23625,21507.70139
Europe & Central Asia (IDA & IBRD countries),TEC,,6944.984828,6724.100817,6257.425653,6099.585401,5648.515684,5736.914692,5869.994564,6139.252886,5770.474907,5975.825374,6617.600131,6995.165386,7509.732523,8200.301035,9146.015894,10161.85111,12012.21423,13407.27431,15282.39213,14892.5019,15928.64701,17520.2311,18517.81383,19786.80943,20220.9366,20008.169,20575.04405,21893.74113,23439.52071,25254.82413,25676.2124,29885.66251,32986.45912,36096.98806
Togo,TGO,Africa,1145.346008,1142.12008,1089.959612,953.8205227,1116.251141,1175.378611,1253.925988,1412.347339,1355.312477,1368.195107,1349.391055,1353.991212,1390.857099,1474.690025,1460.66667,1399.362342,1439.74686,1419.499291,1462.918848,1509.489319,1574.648024,1656.162871,1686.668788,1758.621643,1848.687368,1927.449721,1982.613085,2037.192926,2121.576896,2273.815278,2420.165061,2646.828039,2927.335759,3155.32
Thailand,THA,Asia,4411.028568,4873.574471,5308.162864,5797.16702,6303.464808,6862.812134,7287.021553,7116.612033,6565.80355,6885.400083,7282.310401,7632.165857,8154.001521,8836.494291,9565.928136,10199.33557,10953.27622,11771.45377,12114.39973,12018.29071,12990.78828,13284.11978,14675.63356,15274.23201,15421.41557,15846.52316,16730.94104,17638.27731,18942.10976,20023.44571,19208.20045,20280.93371,22213.79937,23422.92419
Tajikistan,TJK,Asia,2573.639788,2410.17868,1719.310127,1455.561422,1152.612308,1011.123261,840.7144864,858.0040936,907.8465388,949.7016723,1038.068524,1138.489108,1255.014627,1392.735903,1547.643169,1671.665531,1810.329477,1967.886587,2124.005742,2177.650616,2300.20494,2468.581349,2698.498687,2947.296963,3189.275646,3017.281199,2960.714914,3071.228605,3129.355661,3531.479132,3732.873708,4074.560223,4614.424214,5082.171803
Turkmenistan,TKM,Asia,5378.148985,5163.103884,4370.832803,4422.903227,3644.247095,3376.315621,3604.965468,3202.483536,3415.306778,3972.775673,4221.141566,4439.58535,4458.72784,4636.165039,4935.833262,5676.393987,6404.077184,7201.993431,8295.714639,8717.799225,9476.376463,10901.52652,11742.74786,12522.40437,13384.50346,13705.59323,14001.34218,14476.84884,15767.28838,17100.09479,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,,6258.004726,6582.029589,6807.84785,6998.164241,7360.349176,7481.67067,7762.301444,8185.184411,8358.378341,8347.43597,8722.793645,8841.326496,8874.608932,9112.880556,9789.366662,10423.55743,11334.40208,12144.66754,12771.52504,12539.11231,13340.99517,14235.84309,14546.13051,15027.49221,15340.00241,15119.56194,15372.52964,16014.13909,16694.91655,17090.02637,16423.94869,18476.43219,20627.19479,21717.23718
Timor-Leste,TLS,Asia,687.3032991,771.8635687,859.7309591,955.9269894,1030.413883,1105.71499,1198.219675,1249.492051,1220.794701,788.7796203,1258.131256,1472.273831,1369.408824,1340.79256,1354.199143,1403.733845,1352.235619,1494.188785,1657.947984,1798.705271,1948.490893,2060.820607,2380.282119,2559.712583,2852.795626,3115.42829,3426.313591,3516.031277,3624.655277,4617.02641,6254.998598,6970.000221,5838.24159,5108.705038
Middle East & North Africa (IDA & IBRD countries),TMN,,4840.628207,5235.241806,5443.806571,5519.582523,5598.634757,5733.154867,6072.954258,6284.457785,6604.264243,6869.698048,7336.222825,7564.04396,7803.676526,7968.783543,8659.216827,9126.635982,9720.067096,10394.24682,10748.67466,10847.16518,11343.51969,11352.70678,11567.93656,11446.0811,11156.58597,10518.88421,10599.42515,11053.72838,11548.7183,11529.12057,11717.41375,12425.62891,13734.47007,14451.84546
Tonga,TON,Oceania,2141.232243,2348.915679,2402.431487,2545.360527,2721.92156,2976.698251,3079.209531,3156.047059,3247.885913,3394.672917,3480.783911,3670.873737,3886.282355,4030.945509,4015.47886,4121.313717,4219.842551,4327.660956,4607.87056,4386.54856,4465.570428,4858.141603,4994.399205,5114.911677,5332.100323,5470.508664,5908.485069,6231.328415,6405.560147,6571.52864,6671.587709,6742.461774,7016.366131,
South Asia (IDA & IBRD),TSA,,1262.561894,1302.786719,1378.907963,1440.171523,1525.134389,1629.41631,1735.694036,1794.454075,1876.609847,2008.42599,2096.655507,2195.83501,2269.319538,2436.091726,2644.604359,2887.790486,3154.062025,3420.944243,3548.875135,3767.453297,4038.527972,4268.338887,4619.130424,4816.841314,5002.676848,5226.859802,5567.563029,5888.164578,6403.39633,6790.113257,6684.8353,7610.501896,8588.827357,9387.855303
Sub-Saharan Africa (IDA & IBRD countries),TSS,,1785.435119,1806.890283,1796.416616,1781.634014,1791.57598,1844.821673,1924.41495,1991.623766,2013.940978,2038.07576,2103.231329,2184.728632,2292.818204,2372.554013,2528.014138,2691.438822,2864.72681,3039.161527,3172.551195,3197.725735,3333.676863,3455.877426,3452.528047,3594.061674,3760.141572,3756.759901,3788.592647,3842.301724,3928.8643,4083.848447,4005.755918,4286.735165,4642.991872,4836.230243
Trinidad and Tobago,TTO,Americas,6799.913205,7193.543828,8041.601076,8123.592292,8544.030562,9011.002381,9788.626306,10668.03368,11625.58562,12693.1315,13822.95815,14653.39616,15973.90684,18537.1656,20433.89387,22253.89082,25822.1689,27623.32823,28944.51869,27677.35394,28757.80233,29064.31237,29966.83998,29693.37092,29926.62165,27758.83052,26122.02002,26364.22741,26644.49511,26641.38916,23972.04818,27631.67781,29910.14264,31572.10102
Tunisia,TUN,Africa,3727.954187,3919.601342,4233.626762,4342.729048,4493.359686,4619.18925,4966.969159,5256.521524,5501.2753,5849.868386,6197.507292,6510.630268,6633.25804,7013.353599,7577.87849,8013.135077,8614.467089,9355.090668,9846.374328,10110.05878,10430.03367,10297.42359,10458.0488,10521.48873,10798.75688,10637.45997,10845.96768,11134.95692,11675.18632,12314.08594,11734.16986,12159.05453,13253.39062,13681.61109
Turkiye,TUR,Asia,8460.747892,8669.791061,9235.958652,10037.84261,9525.435876,10249.16356,10969.12275,11785.23943,8969.162706,8649.614773,9498.964414,9157.475603,9281.087739,9587.597004,10854.68885,11863.85563,13581.51987,14866.42771,16038.29562,15442.11732,17343.67713,19590.95104,20627.49206,22373.24656,24105.0238,25855.76536,26695.91569,28193.17449,28299.39887,28461.17903,28680.20094,31637.53054,38355.15397,44151.02489
Tuvalu,TUV,Oceania,1596.574366,1678.693708,1743.949608,1848.71654,2073.21063,2005.296887,1915.082622,2138.754183,2497.011537,2491.192568,2523.422068,2584.800913,2878.55593,2790.627464,2765.359063,2686.214412,2803.219098,3048.64981,3274.858286,3048.750837,2976.617487,3199.673671,3144.651511,3317.65819,3381.323457,3775.815153,4036.732177,4218.95765,4360.578703,5004.694692,4804.461748,5053.750446,5394.228753,5763.454914
Tanzania,TZA,Africa,921.9744263,948.1861572,951.1262207,954.7276001,952.6743774,975.7337036,1019.448608,1051.867554,1074.784668,1113.288208,1156.770508,1221.023438,1293.737915,1370.428711,1472.456055,1587.606689,1695.308716,1807.742554,1895.012207,1957.633789,2053.252441,2193.044434,2065.5271,2157.239014,2200.939453,2294.264404,2408.841309,2445.506348,2697.20166,2947.126953,3251.588379,3451.448242,3751.166748,3972.607666
Uganda,UGA,Africa,665.2439978,702.5571248,718.2291747,769.4234545,808.667201,896.0149054,968.558307,1005.813699,1035.729124,1098.826945,1123.247948,1171.847395,1254.38169,1320.109068,1405.679323,1497.403799,1660.923712,1795.966102,1932.587585,2017.086353,2094.733277,2271.727824,2035.749515,2048.561428,2137.474175,2193.125573,2168.139316,2160.662674,2314.866388,2444.248287,2535.215707,2688.266835,2920.66477,3098.111016
Ukraine,UKR,Europe,7614.342773,7171.916504,6590.156738,5785.186035,4578.23584,4136.524414,3824.8125,3808.598145,3812.138672,3894.897461,4260.801758,4790.212891,5173.303223,5824.55127,6737.595703,7214.943359,8054.832031,9006.356445,9436.793945,8093.634277,8561.155273,9246.769531,9681.522461,11056.54199,10664.62402,10064.84277,11011.9707,11686.85742,12708.79883,14380.86133,15716.8418,18040.3457,16080.22852,18007.48633
Upper middle income,UMC,,3196.481557,3376.217962,3543.575086,3732.573658,3925.247338,4134.15424,4408.521323,4680.503152,4692.641182,4856.68119,5219.171149,5471.803246,5769.335251,6155.042268,6762.690999,7409.219432,8236.647493,9164.769282,9865.448187,10185.77881,11084.8256,11996.63073,12694.53185,13329.18553,13800.45383,13920.73816,14437.71249,15196.9957,16165.86452,17027.9651,17139.00807,19296.58969,21411.87831,23158.18715
Uruguay,URY,Americas,6656.02337,7082.902438,7773.386306,8122.719538,8849.45322,8853.266288,9464.140712,10390.88945,10923.20872,10855.13127,10842.92748,10632.72856,9946.482721,10212.91943,11000.40766,12177.49698,13049.36675,14252.33797,15534.52814,16254.49048,17690.90899,18937.2042,19288.78251,20442.35349,21640.03321,21941.89055,22609.83499,23373.75252,24155.10885,25548.06338,25551.33705,29187.42868,32746.31528,34061.51295
United States,USA,Americas,23888.60001,24342.2589,25418.99078,26387.29373,27694.85342,28690.8757,29967.71272,31459.12997,32853.67259,34515.38131,36329.97026,37133.6204,37997.74243,39490.30239,41724.6412,44123.39965,46301.98765,48050.22741,48570.05943,47194.95009,48650.66432,50065.97895,51784.41147,53409.75078,55304.31553,57040.20821,58206.61419,60322.26142,63201.04585,65548.07078,64317.39891,71055.87619,77246.67388,81695.18707
Uzbekistan,UZB,Asia,2658.812747,2677.503589,2375.457794,2322.452295,2204.981373,2191.003465,2226.057264,2337.706183,2426.263525,2538.888313,2658.9225,2796.373104,2916.753376,3064.364428,3342.383909,3644.120851,3987.458411,4420.086088,4833.809768,5167.261811,5470.763444,5844.807562,6061.947154,6302.647244,6494.859941,6680.184701,6796.904892,6840.70986,7192.50535,7513.69754,7516.215664,8162.195817,9042.343916,9724.734008
St. Vincent and the Grenadines,VCT,Americas,3936.611786,4105.262371,4449.176348,4731.567326,4758.774913,5225.350752,5384.074425,5669.588794,5973.613165,6231.619559,6487.587598,6759.855633,7243.810193,7904.932952,8489.040605,9018.33771,10001.90353,10671.9983,10971.9256,10934.63289,10624.20747,10837.63989,11054.89134,11698.97169,12206.29979,12434.41162,13542.63109,13590.09435,14640.31695,15233.65509,15254.24714,15673.73704,18044.97321,19875.68917
"Venezuela, RB",VEN,Americas,9534.007075,10561.11512,11193.96057,11234.87608,10962.46254,11389.10935,11336.31726,12018.65739,11947.6605,11173.14132,11624.03948,12065.71529,10969.39439,10137.9208,12105.38058,13544.92649,15095.77581,16602.8395,17555.19769,16859.99505,16584.19154,17402.27566,,,,,,,,,,,,
British Virgin Islands,VGB,Americas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Americas,,,,,,,,,,,,,32113.43999,32618.95637,34609.1948,36942.83651,39447.4212,42153.53966,43465.23469,40846.56201,41607.56686,39006.08201,33878.98311,32333.9108,32360.90038,32573.71668,33470.59048,33893.55018,36746.48689,40021.77758,41354.19633,46238.05965,,
Viet Nam,VNM,Asia,1184.230671,1269.81158,1382.127874,1499.297387,1636.210664,1798.681903,1970.956874,2136.682863,2253.55081,2364.032066,2552.997526,2743.785035,2932.257427,3163.741367,3458.203099,3797.483499,4147.359784,4519.785666,4820.216435,5059.391788,5391.940968,5793.929889,6391.723998,6781.267213,7332.395857,7724.161017,8453.065219,9281.283364,10149.49816,11190.15319,11781.1483,12230.25962,14051.24877,15194.34278
Vanuatu,VUT,Oceania,1638.41541,1704.261898,1744.199486,1754.733329,1907.868538,1920.700181,1954.393972,2037.177732,2036.309608,2024.067296,2139.565802,2060.21025,1933.50694,2005.307578,2089.285495,2214.791538,2417.484493,2493.734872,2619.817415,2651.029656,2653.221568,2728.065774,2741.275637,2734.730875,2801.67333,2771.193223,2858.587236,3018.763117,3102.030915,3180.313338,2989.923831,3006.58031,3203.616623,3315.073447
World,WLD,,5588.308976,5781.055338,5946.715605,6103.945545,6334.166367,6588.66349,6877.432285,7169.907237,7307.770506,7562.984248,8019.882185,8297.494581,8583.013576,8952.567374,9555.987573,10165.70855,10994.75805,11758.61125,12298.31085,12244.85797,12893.84124,13580.11132,14122.72945,14647.20226,15034.77361,15196.32814,15649.63848,16326.468,17193.87615,18009.93519,17772.11282,19719.51469,21656.2032,23009.81503
Samoa,WSM,Oceania,2159.217432,2174.238634,2204.987791,2328.367714,2294.266928,2473.048209,2671.45238,2706.972593,2768.91171,2840.707695,3023.195693,3292.484046,3511.809375,3751.533096,3957.98276,4340.339241,4551.414232,4670.339341,4895.959361,4864.24396,5184.748484,5448.406558,5294.924855,5341.879344,5421.484443,5631.846158,6080.348318,6213.217575,6254.424518,6573.429216,6362.414204,6074.689855,6057.197363,6680.611386
Kosovo,XKX,Europe,,,,,,,,,,,,,,,,,,,6343.803407,6726.323129,7163.923662,7744.539761,7897.654333,8090.768293,8200.551108,8715.299803,9157.102974,9381.023878,10018.74428,10861.1321,10532.61137,12362.70481,13939.4565,15029.3491
"Yemen, Rep.",YEM,Asia,1809.275806,1913.674925,2038.999486,2090.583472,2195.95177,2288.161048,2363.064868,2456.469319,2558.594835,2617.488657,2763.810515,2854.654469,2933.835613,3022.673508,3142.495568,3327.993153,3435.359171,3537.484461,3627.032065,3679.984878,3895.780983,3370.915185,3258.192678,3437.429536,,,,,,,,,,
South Africa,ZAF,Africa,6520.692539,6504.022517,6377.604571,6490.463267,6723.77243,6962.010411,7282.474521,7496.027146,7523.949149,7727.179545,8155.20549,8488.471058,8858.379658,9214.117487,9800.745355,10541.35199,11365.31898,12174.90907,12661.19878,12395.05511,12773.73806,13281.50389,13142.5888,13569.25285,13570.14971,13600.6168,13719.94319,13979.52387,13643.77414,13706.71382,13062.67277,14172.54425,15330.76927,15847.42756
Zambia,ZMB,Africa,1541.374558,1553.697646,1524.102836,1626.67851,1481.687403,1518.961422,1602.743971,1649.730832,1619.41035,1674.251873,1730.365259,1808.400049,1861.480418,1968.31135,2095.691684,2242.268492,2409.374214,2588.26804,2743.479765,2909.626528,3136.633418,3267.408278,3361.721331,3514.718488,3475.759629,3368.460312,3342.331991,3419.717835,3468.844121,3385.78657,3179.265411,3526.507418,3864.894367,4125.625556
Zimbabwe,ZWE,Africa,1794.318169,1907.828338,1731.391426,1765.612818,1958.30019,1977.848035,2186.114786,2246.401152,2299.553828,2279.838655,2237.579265,2306.032732,2120.467545,1781.289498,1710.908686,1655.085401,1632.944064,1600.327234,1332.275083,1486.281846,1804.29539,2080.611511,2366.176012,2558.994062,2618.240859,2692.2907,2825.357165,2435.794358,2611.326409,2711.529334,2784.872395,3276.267753,3660.835501,3899.899233
